dataset,strategy,round,n_labeled,pct_labeled,accuracy,precision,recall,f1,tn,fp,fn,tp,train_eval_time_sec,query_time_sec,total_time_sec,stop_reason,undersampling,undersampling_stage
Extract Superclass,KMeansSampling,5,5166,29.98955068,0.912689949,0.951515152,0.926424488,0.938802205,1823,256,399,5024,3.267674446,7.84194684,11.10962129,,TRUE,after_split
Extract Superclass,KMeansSampling,6,6027,34.98780913,0.908291122,0.954851105,0.9164669,0.935265337,1844,235,453,4970,3.917573452,6.434767723,10.35234118,,TRUE,after_split
Extract Superclass,KMeansSampling,7,6888,39.98606757,0.914822714,0.95320197,0.927715287,0.940285955,1832,247,392,5031,4.414228916,6.87835741,11.29258633,,TRUE,after_split
Extract Superclass,KMeansSampling,8,7749,44.98432602,0.916822181,0.953163362,0.930665683,0.941780183,1831,248,376,5047,4.975125313,7.312240124,12.28736544,,TRUE,after_split
Extract Superclass,KMeansSampling,9,8610,49.98258447,0.918021861,0.952219714,0.93343168,0.942732098,1825,254,361,5062,5.526555538,6.624322653,12.15087819,,TRUE,after_split
Extract Superclass,KMeansSampling,10,9471,54.98084291,0.922020794,0.951137635,0.940438871,0.945757997,1817,262,323,5100,5.94128418,0,5.94128418,max_label_pct_reached(50.0%),TRUE,after_split
Extract Superclass,BALDDropout,0,861,4.998258447,0.90602506,0.939292365,0.930112484,0.934679885,1753,326,379,5044,0.638736248,1.797834635,2.436570883,,TRUE,after_split
Extract Superclass,BALDDropout,1,1722,9.996516893,0.903492402,0.943385544,0.921814494,0.932475284,1779,300,424,4999,1.115175009,1.643280983,2.758455992,,TRUE,after_split
Extract Superclass,BALDDropout,2,2583,14.99477534,0.906424953,0.942621414,0.926977688,0.934734102,1773,306,396,5027,1.660633087,1.610119343,3.27075243,,TRUE,after_split
Extract Superclass,BALDDropout,3,3444,19.99303379,0.904558784,0.942470389,0.924396091,0.933345746,1773,306,410,5013,2.212759018,1.437264204,3.650023222,,TRUE,after_split
Extract Superclass,BALDDropout,4,4305,24.99129223,0.905225273,0.947058824,0.920339296,0.933507902,1800,279,432,4991,2.763128281,1.359050512,4.122178793,,TRUE,after_split
Extract Superclass,BALDDropout,5,5166,29.98955068,0.912423354,0.940806511,0.937857275,0.939329578,1759,320,337,5086,3.228514194,1.139657974,4.368172169,,TRUE,after_split
Extract Superclass,BALDDropout,6,6027,34.98780913,0.910157291,0.948611374,0.925871289,0.937103397,1807,272,402,5021,3.780143499,1.154800177,4.934943676,,TRUE,after_split
Extract Superclass,BALDDropout,7,6888,39.98606757,0.910423887,0.950844563,0.923842891,0.93714927,1820,259,413,5010,4.411720991,0.994463444,5.406184435,,TRUE,after_split
Extract Superclass,BALDDropout,8,7749,44.98432602,0.907491336,0.950810296,0.919601696,0.934945632,1821,258,436,4987,4.902853727,1.022358656,5.925212383,,TRUE,after_split
Extract Superclass,BALDDropout,9,8610,49.98258447,0.914156225,0.94991527,0.930296884,0.940003726,1813,266,378,5045,5.257314205,0.954516411,6.211830616,,TRUE,after_split
Extract Superclass,BALDDropout,10,9471,54.98084291,0.912290056,0.952516619,0.92476489,0.938435629,1829,250,408,5015,6.036458015,0,6.036458015,max_label_pct_reached(50.0%),TRUE,after_split
Extract Superclass,EntropySamplingDropout,0,861,4.998258447,0.893495068,0.948932039,0.901161719,0.924430152,1816,263,536,4887,0.645683527,1.704982758,2.350666285,,TRUE,after_split
Extract Superclass,EntropySamplingDropout,1,1722,9.996516893,0.907757931,0.955868183,0.914622902,0.934790803,1850,229,463,4960,1.081266165,1.618925333,2.700191498,,TRUE,after_split
Extract Superclass,EntropySamplingDropout,2,2583,14.99477534,0.919621434,0.953519006,0.934353679,0.943839061,1832,247,356,5067,1.722966909,1.527372599,3.250339508,,TRUE,after_split
Extract Superclass,EntropySamplingDropout,3,3444,19.99303379,0.918821648,0.953637392,0.93306288,0.943237953,1833,246,363,5060,2.185900211,1.441000223,3.626900434,,TRUE,after_split
Extract Superclass,EntropySamplingDropout,4,4305,24.99129223,0.918555052,0.955681818,0.930481283,0.942913202,1845,234,377,5046,2.735273361,1.316826105,4.052099466,,TRUE,after_split
Extract Superclass,EntropySamplingDropout,5,5166,29.98955068,0.911223674,0.958373482,0.9170201,0.937240859,1863,216,450,4973,3.252149582,1.381966114,4.634115696,,TRUE,after_split
Extract Superclass,EntropySamplingDropout,6,6027,34.98780913,0.920021328,0.953715898,0.934722478,0.944123673,1833,246,354,5069,3.862965345,1.113209248,4.976174593,,TRUE,after_split
Extract Superclass,EntropySamplingDropout,7,6888,39.98606757,0.917621967,0.956142016,0.928637286,0.942188962,1848,231,387,5036,4.382657051,1.026168346,5.408825397,,TRUE,after_split
Extract Superclass,EntropySamplingDropout,8,7749,44.98432602,0.918021861,0.95599393,0.929374885,0.942496494,1847,232,383,5040,5.118280649,1.004330635,6.122611284,,TRUE,after_split
Extract Superclass,EntropySamplingDropout,9,8610,49.98258447,0.920821114,0.954793746,0.934722478,0.94465151,1839,240,354,5069,5.239379883,0.965746164,6.205126047,,TRUE,after_split
Extract Superclass,EntropySamplingDropout,10,9471,54.98084291,0.920021328,0.956118782,0.932140881,0.943977591,1847,232,368,5055,5.723426342,0,5.723426342,max_label_pct_reached(50.0%),TRUE,after_split
Extract Superclass,LeastConfidenceDropout,0,861,4.998258447,0.904425487,0.943460234,0.923105292,0.933171777,1779,300,417,5006,0.602973223,1.765935183,2.368908405,,TRUE,after_split
Extract Superclass,LeastConfidenceDropout,1,1722,9.996516893,0.912823247,0.952896486,0.92513369,0.93880988,1831,248,406,5017,1.12667942,1.594022512,2.720701933,,TRUE,after_split
Extract Superclass,LeastConfidenceDropout,2,2583,14.99477534,0.917355372,0.954055587,0.930481283,0.942120986,1836,243,377,5046,1.640473127,1.481345892,3.121819019,,TRUE,after_split
Extract Superclass,LeastConfidenceDropout,3,3444,19.99303379,0.916555585,0.95729266,0.925871289,0.941319835,1855,224,402,5021,2.18494606,1.515185118,3.700131178,,TRUE,after_split
Extract Superclass,LeastConfidenceDropout,4,4305,24.99129223,0.92108771,0.953956023,0.936013277,0.944899479,1834,245,347,5076,2.745101452,1.322777033,4.067878485,,TRUE,after_split
Extract Superclass,LeastConfidenceDropout,5,5166,29.98955068,0.920421221,0.953571429,0.935460077,0.94442893,1832,247,350,5073,3.22744894,1.27559638,4.503045321,,TRUE,after_split
Extract Superclass,LeastConfidenceDropout,6,6027,34.98780913,0.924153559,0.952798507,0.94172967,0.947231754,1826,253,316,5107,3.806765795,1.20146513,5.008230925,,TRUE,after_split
Extract Superclass,LeastConfidenceDropout,7,6888,39.98606757,0.921754199,0.954340474,0.936566476,0.94536994,1836,243,344,5079,4.393022776,1.079005718,5.472028494,,TRUE,after_split
Extract Superclass,LeastConfidenceDropout,8,7749,44.98432602,0.919354839,0.95521542,0.932140881,0.943537098,1842,237,368,5055,4.816240072,1.04499054,5.861230612,,TRUE,after_split
Extract Superclass,LeastConfidenceDropout,9,8610,49.98258447,0.920154625,0.954066265,0.934538079,0.944201211,1835,244,355,5068,5.271002769,0.916656017,6.187658787,,TRUE,after_split
Extract Superclass,LeastConfidenceDropout,10,9471,54.98084291,0.922820581,0.955605719,0.936750876,0.946084365,1843,236,343,5080,5.787754059,0,5.787754059,max_label_pct_reached(50.0%),TRUE,after_split
Extract Superclass,MarginSamplingDropout,0,861,4.998258447,0.898293788,0.94980695,0.907246911,0.928039234,1819,260,503,4920,0.610482454,1.675982237,2.286464691,,TRUE,after_split
Extract Superclass,MarginSamplingDropout,1,1722,9.996516893,0.91082378,0.950701555,0.924580491,0.937459101,1819,260,409,5014,1.091374159,1.698776007,2.790150166,,TRUE,after_split
Extract Superclass,MarginSamplingDropout,2,2583,14.99477534,0.917355372,0.953541076,0.931034483,0.942153387,1833,246,374,5049,1.733527184,1.605042696,3.33856988,,TRUE,after_split
Extract Superclass,MarginSamplingDropout,3,3444,19.99303379,0.914689416,0.958229546,0.922183293,0.939860928,1861,218,422,5001,2.21250701,1.472421169,3.684928179,,TRUE,after_split
Extract Superclass,MarginSamplingDropout,4,4305,24.99129223,0.917222074,0.955079606,0.929190485,0.941957192,1842,237,384,5039,2.744786501,1.425105333,4.169891834,,TRUE,after_split
Extract Superclass,MarginSamplingDropout,5,5166,29.98955068,0.918288456,0.955147615,0.930665683,0.942747735,1842,237,376,5047,3.205836296,1.368389606,4.574225903,,TRUE,after_split
Extract Superclass,MarginSamplingDropout,6,6027,34.98780913,0.919754732,0.956447642,0.931403282,0.943759342,1849,230,372,5051,3.873103619,1.204494953,5.077598572,,TRUE,after_split
Extract Superclass,MarginSamplingDropout,7,6888,39.98606757,0.920821114,0.955824051,0.93361608,0.944589552,1845,234,360,5063,4.458630085,1.11117053,5.569800615,,TRUE,after_split
Extract Superclass,MarginSamplingDropout,8,7749,44.98432602,0.922553986,0.954391892,0.937672875,0.945958515,1836,243,338,5085,5.171797276,1.044005871,6.215803146,,TRUE,after_split
Extract Superclass,MarginSamplingDropout,9,8610,49.98258447,0.917888563,0.957548068,0.927530887,0.942300487,1856,223,393,5030,5.462933064,0.84299922,6.305932283,,TRUE,after_split
Extract Superclass,MarginSamplingDropout,10,9471,54.98084291,0.918155159,0.957912779,0.927530887,0.942477047,1858,221,393,5030,5.966944456,0,5.966944456,max_label_pct_reached(50.0%),TRUE,after_split
Extract Superclass,AdversarialBIM,0,861,4.998258447,0.908557718,0.945290468,0.927162087,0.936138522,1788,291,395,5028,0.627478838,129.9264114,130.5538902,,TRUE,after_split
Extract Superclass,AdversarialBIM,1,1722,9.996516893,0.912556652,0.954086493,0.923474092,0.938530735,1838,241,415,5008,1.128620148,118.9646199,120.09324,,TRUE,after_split
Extract Superclass,AdversarialBIM,2,2583,14.99477534,0.914822714,0.949286251,0.931956482,0.940541546,1809,270,369,5054,1.711105824,107.8340125,109.5451183,,TRUE,after_split
Extract Superclass,AdversarialBIM,3,3444,19.99303379,0.923353772,0.951396648,0.942098469,0.946724729,1818,261,314,5109,2.191195965,102.6783032,104.8694992,,TRUE,after_split
Extract Superclass,AdversarialBIM,4,4305,24.99129223,0.915755798,0.957069262,0.92494929,0.940735184,1854,225,407,5016,2.763272047,99.56833744,102.3316095,,TRUE,after_split
Extract Superclass,AdversarialBIM,5,5166,29.98955068,0.917888563,0.958420751,0.926608888,0.94224639,1861,218,398,5025,3.381665468,102.0462742,105.4279397,,TRUE,after_split
Extract Superclass,AdversarialBIM,6,6027,34.98780913,0.916155692,0.958668197,0.923842891,0.940933421,1863,216,413,5010,3.819767237,96.10499048,99.92475772,,TRUE,after_split
Extract Superclass,AdversarialBIM,7,6888,39.98606757,0.914422821,0.956638013,0.923474092,0.939763558,1852,227,415,5008,4.489773035,91.41825819,95.90803123,,TRUE,after_split
Extract Superclass,AdversarialBIM,8,7749,44.98432602,0.920554519,0.953409731,0.935828877,0.944537502,1831,248,348,5075,5.015804529,83.39067411,88.40647864,,TRUE,after_split
Extract Superclass,AdversarialBIM,9,8610,49.98258447,0.918021861,0.957034221,0.928268486,0.942431901,1853,226,389,5034,5.494280338,83.21810651,88.71238685,,TRUE,after_split
Extract Superclass,AdversarialBIM,10,9471,54.98084291,0.912556652,0.958983247,0.918310898,0.938206481,1866,213,443,4980,5.960516691,0,5.960516691,max_label_pct_reached(50.0%),TRUE,after_split
Extract Superclass,AdversarialDeepFool,0,861,4.998258447,0.905091975,0.942679947,0.92494929,0.933730454,1774,305,407,5016,0.633539438,170.6035345,171.2370739,,TRUE,after_split
Extract Superclass,AdversarialDeepFool,1,1722,9.996516893,0.912689949,0.950832073,0.927162087,0.938847913,1819,260,395,5028,1.116327763,170.9982159,172.1145437,,TRUE,after_split
Extract Superclass,AdversarialDeepFool,2,2583,14.99477534,0.919488136,0.952658275,0.935091278,0.943793039,1827,252,352,5071,1.675075531,119.2128117,120.8878872,,TRUE,after_split
Extract Superclass,AdversarialDeepFool,3,3444,19.99303379,0.915489203,0.959332438,0.922183293,0.940391124,1867,212,422,5001,2.191737652,112.2880301,114.4797678,,TRUE,after_split
Extract Superclass,AdversarialDeepFool,4,4305,24.99129223,0.920687817,0.954442771,0.934906878,0.944573824,1837,242,353,5070,2.913966417,125.9205453,128.8345118,,TRUE,after_split
Extract Superclass,AdversarialDeepFool,5,5166,29.98955068,0.917621967,0.9568359,0.927899687,0.942145666,1852,227,391,5032,3.372277737,142.0291166,145.4013944,,TRUE,after_split
Extract Superclass,AdversarialDeepFool,6,6027,34.98780913,0.918555052,0.955164586,0.931034483,0.942945186,1842,237,374,5049,3.917107105,136.4558311,140.3729382,,TRUE,after_split
Extract Superclass,AdversarialDeepFool,7,6888,39.98606757,0.919221541,0.956760857,0.930296884,0.943343306,1851,228,378,5045,4.389075041,114.121294,118.5103691,,TRUE,after_split
Extract Superclass,AdversarialDeepFool,8,7749,44.98432602,0.913623034,0.959046337,0.919786096,0.939006024,1866,213,435,4988,4.928107023,125.840045,130.768152,,TRUE,after_split
Extract Superclass,AdversarialDeepFool,9,8610,49.98258447,0.914022927,0.958365311,0.921076895,0.939351199,1862,217,428,4995,5.758533001,149.8237665,155.5822995,,TRUE,after_split
Extract Superclass,AdversarialDeepFool,10,9471,54.98084291,0.914822714,0.959293395,0.921261294,0.939892766,1867,212,427,4996,5.858424425,0,5.858424425,max_label_pct_reached(50.0%),TRUE,after_split
Extract Variable,RandomSampling,0,539,4.999072528,0.784935244,0.037081681,0.886949924,0.071187163,110167,30356,149,1169,1.859303951,0,1.859303951,,TRUE,after_split
Extract Variable,RandomSampling,1,1078,9.998145057,0.798908637,0.039444727,0.883915023,0.075519398,112153,28370,153,1165,2.044039249,0,2.044039249,,TRUE,after_split
Extract Variable,RandomSampling,2,1617,14.99721758,0.785555657,0.03794976,0.906676783,0.072850306,110229,30294,123,1195,2.495872498,0,2.495872498,,TRUE,after_split
Extract Variable,RandomSampling,3,2156,19.99629011,0.773380052,0.036729787,0.927162367,0.070660345,108475,32048,96,1222,2.701489449,0,2.701489449,,TRUE,after_split
Extract Variable,RandomSampling,4,2695,24.99536264,0.788925628,0.038683472,0.91047041,0.074213798,110702,29821,118,1200,3.290009022,0,3.290009022,,TRUE,after_split
Extract Variable,RandomSampling,5,3234,29.99443517,0.83963029,0.04647619,0.833080425,0.088040733,117996,22527,220,1098,3.648205996,0,3.648205996,,TRUE,after_split
Extract Variable,RandomSampling,6,3773,34.9935077,0.825833151,0.04494863,0.876327769,0.085511216,115982,24541,163,1155,3.801265955,0,3.801265955,,TRUE,after_split
Extract Variable,RandomSampling,7,4312,39.99258023,0.816371853,0.04389848,0.902883156,0.083726166,114605,25918,128,1190,4.231702566,0,4.231702566,,TRUE,after_split
Extract Variable,RandomSampling,8,4851,44.99165275,0.805902384,0.04152237,0.90060698,0.079384718,113123,27400,131,1187,4.611662626,0.000999928,4.612662554,,TRUE,after_split
Extract Variable,RandomSampling,9,5390,49.99072528,0.823125894,0.045158821,0.895295903,0.085980764,115573,24950,138,1180,4.857951164,0,4.857951164,,TRUE,after_split
Extract Variable,RandomSampling,10,5929,54.98979781,0.825163387,0.045628701,0.894537178,0.086828442,115863,24660,139,1179,5.170513153,0,5.170513153,max_label_pct_reached(50.0%),TRUE,after_split
Extract Variable,EntropySampling,0,539,4.999072528,0.820341086,0.042312209,0.847496206,0.080600354,115241,25282,201,1117,1.817528009,0.101027489,1.918555498,,TRUE,after_split
Extract Variable,EntropySampling,1,1078,9.998145057,0.853427429,0.049050486,0.803490137,0.092456784,119992,20531,259,1059,2.261388779,0.100999832,2.362388611,,TRUE,after_split
Extract Variable,EntropySampling,2,1617,14.99721758,0.824747428,0.044856922,0.880121396,0.085363161,115823,24700,158,1160,2.493724585,0.08893466,2.582659245,,TRUE,after_split
Extract Variable,EntropySampling,3,2156,19.99629011,0.838290762,0.047965542,0.870257967,0.0909199,117757,22766,171,1147,2.804003954,0.078008413,2.882012367,,TRUE,after_split
Extract Variable,EntropySampling,4,2695,24.99536264,0.838361264,0.047909954,0.868740516,0.090811754,117769,22754,173,1145,3.190708399,0.078000784,3.268709183,,TRUE,after_split
Extract Variable,EntropySampling,5,3234,29.99443517,0.818585599,0.043970412,0.893019727,0.083814,114932,25591,141,1177,3.429295778,0.083419085,3.512714863,,TRUE,after_split
Extract Variable,EntropySampling,6,3773,34.9935077,0.848097518,0.051206958,0.875569044,0.096755261,119141,21382,164,1154,3.907673597,0.071345091,3.979018688,,TRUE,after_split
Extract Variable,EntropySampling,7,4312,39.99258023,0.826432414,0.046443726,0.905159332,0.088354009,116029,24494,125,1193,4.03676486,0.156630278,4.193395138,,TRUE,after_split
Extract Variable,EntropySampling,8,4851,44.99165275,0.828089198,0.046658805,0.90060698,0.08872113,116270,24253,131,1187,4.359122753,0.058007956,4.417130709,,TRUE,after_split
Extract Variable,EntropySampling,9,5390,49.99072528,0.841484479,0.049965981,0.891502276,0.094628332,118182,22341,143,1175,5.001416206,0.052006245,5.053422451,,TRUE,after_split
Extract Variable,EntropySampling,10,5929,54.98979781,0.848139819,0.051698147,0.884673748,0.097687668,119135,21388,152,1166,5.246312618,0,5.246312618,max_label_pct_reached(50.0%),TRUE,after_split
Extract Variable,LeastConfidence,0,539,4.999072528,0.761415952,0.034147879,0.904400607,0.065810904,106808,33715,126,1192,1.70113349,0.201010942,1.902144432,,TRUE,after_split
Extract Variable,LeastConfidence,1,1078,9.998145057,0.792775009,0.039043772,0.902124431,0.074848132,111259,29264,129,1189,2.10923481,0.093009472,2.202244282,,TRUE,after_split
Extract Variable,LeastConfidence,2,1617,14.99721758,0.829901086,0.046197923,0.880880121,0.087791599,116553,23970,157,1161,2.329704285,0.096002579,2.425706863,,TRUE,after_split
Extract Variable,LeastConfidence,3,2156,19.99629011,0.843091913,0.049604199,0.874810319,0.093884863,118432,22091,165,1153,2.869142056,0.081008196,2.950150251,,TRUE,after_split
Extract Variable,LeastConfidence,4,2695,24.99536264,0.803138726,0.041561843,0.915022762,0.079512115,112712,27811,112,1206,3.156798124,0.076003313,3.232801437,,TRUE,after_split
Extract Variable,LeastConfidence,5,3234,29.99443517,0.834511883,0.04798629,0.892261002,0.09107454,117192,23331,142,1176,3.396994829,0.075076818,3.472071648,,TRUE,after_split
Extract Variable,LeastConfidence,6,3773,34.9935077,0.836697429,0.048377093,0.887708649,0.091753911,117508,23015,148,1170,3.55856204,0.069999456,3.628561497,,TRUE,after_split
Extract Variable,LeastConfidence,7,4312,39.99258023,0.84535501,0.050769164,0.883915023,0.096023079,118741,21782,153,1165,4.102895498,0.061009407,4.163904905,,TRUE,after_split
Extract Variable,LeastConfidence,8,4851,44.99165275,0.834617635,0.048163265,0.895295903,0.091409094,117203,23320,138,1180,4.438394785,0.067312002,4.505706787,,TRUE,after_split
